T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
292.460,0,20,100,10,0,18,37,7
292.470,0,20,96,10,0,18,38,7
292.480,0,20,96,10,0,18,37,7
292.490,0,20,100,10,0,17,37,7
292.500,0,20,100,10,0,17,37,7
292.510,0,20,100,10,0,18,38,7
292.520,0,20,100,10,0,18,37,7
292.530,0,20,96,10,0,18,37,7
292.540,0,20,96,10,0,18,37,7
292.550,0,20,92,10,0,18,38,7
292.560,0,20,100,10,0,18,37,7
292.570,0,20,100,10,0,18,37,7
292.580,0,20,92,10,0,18,37,7
292.590,0,20,100,10,0,18,37,7
292.600,0,20,100,10,0,18,37,7
292.610,0,20,100,10,0,18,37,7
292.620,0,20,96,10,0,18,37,7
292.630,0,20,96,10,0,18,38,7
292.640,0,20,96,10,0,18,37,7
292.650,0,20,100,10,0,18,37,7
292.660,0,20,96,10,0,18,37,7
292.670,0,20,100,10,0,18,37,7
292.680,0,20,100,10,0,17,37,7
292.690,0,20,96,10,0,18,38,7
292.700,0,20,96,10,0,18,37,7
292.710,0,20,96,10,0,18,37,7
292.720,0,20,96,10,0,18,37,7
292.730,0,20,100,10,0,17,37,7
292.740,0,20,96,10,0,18,37,7
292.750,0,20,96,10,0,18,37,7
292.760,0,20,96,10,0,17,37,7
292.770,0,20,96,10,0,17,37,7
292.780,0,20,100,10,0,18,36,7
292.790,0,20,100,10,0,18,36,7
292.800,0,20,100,10,0,18,36,7
292.810,0,20,100,10,0,18,36,7
292.820,0,20,100,10,0,18,36,7
292.830,0,20,96,10,0,18,36,7
292.840,0,20,96,10,0,18,36,7
292.850,0,20,96,10,0,17,36,7
292.860,0,20,100,10,0,17,36,7
292.870,0,20,96,10,0,18,36,7
292.880,0,20,92,10,0,18,36,7
292.890,0,20,100,10,0,18,36,7
292.900,0,20,96,10,0,18,36,7
292.910,0,20,96,10,0,18,35,7
292.920,0,19,108,10,0,18,36,7
292.930,0,20,104,10,0,17,36,7
292.940,0,20,100,10,0,17,36,7
292.950,0,20,96,10,0,17,36,7
292.960,0,20,100,10,0,17,36,7
292.970,0,19,96,10,0,17,36,7
292.980,0,20,96,10,0,17,36,7
292.990,0,19,100,10,0,17,35,7
292.999,0,20,96,10,0,17,35,7
292.999,0,19,100,10,0,17,36,7
292.999,0,20,100,10,0,17,35,7
293.006,0,20,100,10,0,17,36,7
293.016,0,20,96,10,0,17,36,7
293.026,0,19,96,10,0,17,36,7
293.036,0,19,96,10,0,17,36,7
293.046,0,20,96,10,0,17,35,7
293.056,0,19,100,10,0,17,35,7
293.066,0,19,100,10,0,17,36,7
293.076,0,19,96,10,0,17,36,7
293.086,0,20,100,10,0,17,35,7
293.096,0,20,100,10,0,17,36,7
293.106,0,19,96,10,0,15,35,7
293.116,0,19,96,10,0,17,35,7
293.126,0,19,92,10,0,16,36,7
293.136,0,19,100,10,0,16,36,7
293.146,0,19,96,10,0,17,36,7
293.156,0,20,96,10,0,16,36,7
293.166,0,19,96,10,0,16,36,7
293.176,0,19,100,10,0,17,36,7
293.186,0,19,96,10,0,16,36,7
293.196,0,19,96,10,0,17,36,7
293.206,0,20,96,10,0,16,36,7
293.216,0,19,100,10,0,16,36,7
293.226,0,19,96,10,0,17,35,7
293.236,0,19,96,10,0,16,35,7
293.246,0,19,96,10,0,16,36,7
293.256,0,19,88,10,0,16,36,7
293.266,0,19,96,10,0,15,35,7
293.276,0,20,100,10,0,16,36,7
293.286,0,19,96,10,0,17,36,7
293.296,0,20,96,10,0,15,36,7
293.306,0,19,104,10,0,16,36,7
293.316,0,19,96,10,0,16,35,7
293.326,0,19,96,10,0,15,35,7
293.336,0,20,100,10,0,16,36,8
293.346,0,19,96,10,0,15,35,7
293.356,0,20,96,10,0,16,36,7
293.366,0,19,96,10,0,16,35,7
293.376,0,19,96,10,0,15,35,7
293.386,0,19,96,10,0,16,36,7
293.396,0,20,96,10,0,16,35,7
293.406,0,19,100,10,0,15,35,7
293.416,0,20,100,10,0,15,35,7
293.426,0,19,96,10,0,16,36,7
293.436,0,19,96,10,0,15,36,7
293.446,0,19,96,10,0,16,36,7
293.456,0,19,100,10,0,16,35,7
293.466,0,19,100,10,0,15,35,7
293.476,0,19,96,10,0,16,36,7
293.486,0,19,96,10,0,15,35,7
293.496,0,19,96,10,0,15,35,7
293.506,0,19,100,10,0,15,35,8
293.516,0,19,96,10,0,16,35,8
293.526,0,19,100,10,0,16,36,8
293.536,0,19,100,10,0,16,36,7
293.546,0,19,96,10,0,15,35,7
293.556,0,19,96,10,0,15,35,7
293.566,0,19,96,10,0,15,35,7
293.576,0,19,100,11,0,15,35,7
293.586,0,19,100,11,0,15,35,8
293.596,0,19,96,11,0,15,35,8
293.606,0,19,96,10,0,16,34,7
293.616,0,19,96,10,0,15,35,7
293.626,0,19,96,10,0,15,35,7
293.636,0,19,96,11,0,15,34,7
293.646,0,19,96,12,0,15,35,7
293.656,0,19,96,11,0,15,35,7
293.666,0,19,96,11,0,15,34,7
293.676,0,19,96,12,0,15,35,7
293.686,0,19,96,13,0,15,34,8
293.696,0,19,100,13,0,15,34,8
293.706,0,19,96,13,0,15,34,8
293.716,0,19,96,13,0,15,34,8
293.726,0,19,96,13,0,15,34,8
293.736,0,19,96,12,0,15,34,7
293.746,0,19,96,13,0,15,34,7
293.756,0,19,96,13,0,15,34,7
293.766,0,19,96,13,0,15,34,8
293.776,0,19,96,13,0,15,34,7
