T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
528.897,0,5,36,0,0,7,9,1
528.907,0,5,36,1,0,7,9,1
528.917,0,5,36,0,0,6,8,1
528.927,0,5,36,0,0,7,9,1
528.937,0,5,36,0,0,6,8,1
528.947,0,5,32,0,0,6,9,1
528.957,0,5,36,1,0,7,9,1
528.967,0,5,36,0,0,6,8,1
528.977,0,5,32,0,0,6,8,1
528.987,0,5,32,0,0,6,8,1
528.997,0,5,36,1,0,6,8,1
528.999,0,5,32,0,0,6,8,1
528.999,0,5,36,1,0,6,8,1
529.003,0,5,36,1,0,6,8,1
529.013,0,5,32,0,0,7,9,1
529.023,0,5,32,0,0,6,8,1
529.033,0,5,36,0,0,6,8,1
529.043,0,5,32,1,0,7,9,1
529.053,0,5,32,1,0,6,9,1
529.063,0,5,32,0,0,7,9,1
529.073,0,5,36,0,0,6,8,1
529.083,0,5,36,1,0,6,8,1
529.093,0,5,36,0,0,6,9,1
529.103,0,5,28,0,0,6,8,1
529.113,0,5,32,1,0,6,9,1
529.123,0,5,32,1,0,6,8,1
529.133,0,5,36,1,0,6,9,1
529.143,0,5,32,0,0,6,9,1
529.153,0,5,36,0,0,6,8,1
529.163,0,5,32,0,0,6,8,1
529.173,0,5,32,0,0,7,9,1
529.183,0,5,32,0,0,6,8,1
529.193,0,5,36,1,0,6,9,1
529.203,0,5,36,1,0,6,9,1
529.213,0,5,36,1,0,6,9,2
529.223,0,5,32,1,0,6,8,1
529.233,0,5,36,1,0,6,9,1
529.243,0,5,32,1,0,6,8,1
529.253,0,5,32,0,0,6,9,1
529.263,0,5,32,1,0,6,8,1
529.273,0,5,32,1,0,6,9,1
529.283,0,5,36,1,0,6,9,1
529.293,0,5,32,1,0,6,8,1
529.303,0,5,36,1,0,6,8,1
529.313,0,5,32,1,0,7,9,2
529.323,0,5,32,0,0,6,8,1
529.333,0,5,32,1,0,6,8,1
529.343,0,5,36,1,0,7,9,1
529.353,0,5,36,1,0,6,9,1
529.363,0,5,36,1,0,6,9,1
529.373,0,5,32,1,0,7,9,1
529.383,0,5,36,1,0,6,9,2
529.393,0,5,36,1,0,7,9,1
529.403,0,5,36,1,0,6,9,1
529.413,0,5,36,1,0,7,9,1
529.423,0,5,32,1,0,7,9,1
529.433,0,5,32,1,0,6,9,1
529.443,0,5,40,1,0,6,8,1
529.453,0,5,36,1,0,6,9,1
529.463,0,5,36,1,0,6,9,1
529.473,0,5,32,1,0,6,9,1
529.483,0,5,36,0,0,6,9,1
529.493,0,5,36,1,0,7,9,1
529.503,0,5,32,1,0,6,9,1
529.513,0,5,36,1,0,6,8,1
529.523,0,5,32,0,0,6,9,1
529.533,0,5,36,1,0,6,9,1
529.543,0,5,36,1,0,6,9,1
529.553,0,5,32,0,0,6,8,1
529.563,0,5,36,1,0,6,9,1
529.573,0,5,36,0,0,6,9,1
529.583,0,5,32,1,0,6,9,1
529.593,0,5,36,1,0,6,9,1
529.603,0,5,36,1,0,6,8,1
529.613,0,5,36,0,0,6,9,1
529.623,0,5,36,1,0,6,9,1
529.633,0,5,36,0,0,6,9,1
529.643,0,5,32,0,0,6,9,1
529.653,0,5,32,1,0,6,9,1
529.663,0,5,32,0,0,6,9,1
529.673,0,5,32,1,0,6,9,1
529.683,0,5,36,0,0,6,9,1
